47061,7512515.427,4687227.764,0.000,,0.000,0.000,01:00:00,1970-01-01,0.000,0.000
47062,7512516.171,4687224.552,0.000,,0.000,0.000,01:00:00,1970-01-01,0.000,0.000
47127,7512423.087,4687392.984,0.000,,0.000,0.000,01:00:00,1970-01-01,0.000,0.000
47128,7512422.066,4687353.816,0.000,,0.000,0.000,01:00:00,1970-01-01,0.000,0.000
47049_stk,7512356.955,4687195.600,623.439,|47049,0.159,0.167,11:36:47,2001-03-16,4.395,0.00047049
47048_stk,7512359.744,4687195.327,623.560,|47048,0.095,0.115,11:38:02,2001-03-16,3.193,0.00047048
47047_stk,7512370.402,4687194.950,624.957,|47047,0.022,0.039,11:39:12,2001-03-16,1.011,0.00047047
47046_stk,7512377.000,4687194.748,623.818,|47046,0.020,0.037,11:40:11,2001-03-16,1.009,0.00047046
32116_stk,7512385.255,4687195.277,623.592,|32116,0.126,0.149,11:41:31,2001-03-16,6.023,0.00032116
100,7512396.176,4687195.197,623.029,,0.029,0.048,11:42:45,2001-03-16,0.974,0.000
32117_stk,7512430.808,4687198.665,621.369,|32117,0.029,0.046,11:43:58,2001-03-16,0.971,0.00032117
A32117,7512430.932,4687197.527,621.325,,0.015,0.026,11:45:01,2001-03-16,0.969,0.000
32118_stk,7512460.031,4687200.301,620.035,|32118,0.011,0.018,11:46:25,2001-03-16,0.902,0.00032118
32119_stk,7512487.789,4687204.271,618.822,|32119,0.013,0.022,11:48:05,2001-03-16,0.901,0.00032119
32120_stk,7512512.005,4687209.392,617.793,|32120,0.015,0.026,11:49:13,2001-03-16,0.900,0.00032120
47045_stk,7512519.167,4687211.351,617.524,|47045,0.026,0.043,11:50:43,2001-03-16,0.822,0.00047045
A47045,7512519.244,4687210.742,617.520,,0.017,0.030,11:51:30,2001-03-16,0.821,0.000
47062_stk,7512516.149,4687224.505,618.120,|47062,0.037,0.071,11:52:55,2001-03-16,1.272,0.00047062
47044_stk,7512516.080,4687224.688,618.179,|47044,0.038,0.069,11:53:27,2001-03-16,1.275,0.00047044
A32181,7512457.380,4687200.026,620.291,,0.018,0.031,13:07:06,2001-03-16,1.032,0.000
A32182,7512470.836,4687201.552,619.596,,0.020,0.038,13:07:55,2001-03-16,1.134,0.000
A32183,7512506.827,4687207.704,617.996,,0.022,0.042,13:09:35,2001-03-16,1.134,0.000
47061_stk,7512515.396,4687227.792,618.390,|47061,0.040,0.078,13:15:19,2001-03-16,1.426,0.00047061
47060_stk,7512512.549,4687240.012,618.703,|47060,0.016,0.032,13:16:20,2001-03-16,2.223,0.00047060
31203_stk,7512495.657,4687235.051,619.655,|31203,0.016,0.032,13:18:19,2001-03-16,1.101,0.00031203
31204_stk,7512474.533,4687228.930,620.588,|31204,0.025,0.030,13:20:05,2001-03-16,1.467,0.00031204
31205_stk,7512422.052,4687221.479,622.985,|31205,0.031,0.057,13:22:13,2001-03-16,0.993,0.00031205
31179_stk,7512361.419,4687217.711,624.644,|31179,0.030,0.050,13:26:11,2001-03-16,1.174,0.00031179
A31179,7512362.005,4687217.952,624.721,,0.042,0.067,13:26:38,2001-03-16,1.018,0.000
31180_stk,7512359.483,4687204.643,624.119,|31180,0.018,0.035,13:28:01,2001-03-16,0.809,0.00031180
32116_stk1,7512385.257,4687195.309,623.395,|32116,0.034,0.053,13:29:19,2001-03-16,1.143,0.00032116
32117_stk1,7512430.847,4687198.682,621.397,|32117,0.017,0.035,13:30:48,2001-03-16,0.694,0.00032117
32118_stk1,7512460.021,4687200.311,620.081,|32118,0.018,0.036,13:31:25,2001-03-16,0.817,0.00032118
47128_stk,7512422.131,4687353.717,629.407,|47128,0.014,0.039,13:39:26,2001-03-16,1.779,0.00047128
31147_stk,7512421.966,4687353.735,629.469,|31147,0.024,0.071,13:40:37,2001-03-16,1.757,0.00031147
47127_stk,7512423.074,4687392.937,630.618,|47127,0.012,0.025,13:43:02,2001-03-16,0.702,0.00047127
31136_stk,7512420.993,4687394.032,630.194,|31136,0.015,0.027,13:44:25,2001-03-16,0.674,0.00031136
A31137,7512388.267,4687397.637,631.736,,0.014,0.029,13:46:11,2001-03-16,0.743,0.000
31137_stk,7512386.705,4687397.176,632.629,|31137,0.016,0.034,13:47:03,2001-03-16,0.822,0.00031137
1_stk,7512347.863,4687406.812,634.131,|1,0.020,0.035,13:49:17,2001-03-16,0.908,0.0001
1_2_stk,7512347.506,4687405.528,633.333,|1,0.025,0.043,13:50:43,2001-03-16,0.990,0.0001
31138_stk,7512341.712,4687408.330,635.067,|31138,0.016,0.025,13:54:15,2001-03-16,0.834,0.00031138
A31138,7512340.913,4687407.358,633.972,,0.016,0.026,13:55:05,2001-03-16,0.892,0.000
B31138,7512337.770,4687408.248,634.061,,0.013,0.021,13:56:08,2001-03-16,0.856,0.000
31139_stk,7512312.557,4687414.005,635.470,|31139,0.044,0.067,13:57:41,2001-03-16,1.337,0.00031139
31140_stk,7512264.290,4687425.889,637.762,|31140,0.028,0.041,13:59:31,2001-03-16,1.234,0.00031140
30685_stk,7512259.877,4687428.214,638.244,|30685,0.036,0.049,14:01:59,2001-03-16,1.321,0.00030685
46938_stk,7512276.539,4687392.467,635.876,|46938,0.012,0.017,14:07:26,2001-03-16,1.228,0.00046938
31165_stk,7512290.004,4687386.830,635.102,|31165,0.033,0.040,14:09:10,2001-03-16,1.828,0.00031165
31166_stk,7512336.418,4687372.426,633.497,|31166,0.036,0.041,14:10:24,2001-03-16,1.842,0.00031166
2_stk,7512339.079,4687371.738,633.397,|2,0.022,0.029,14:11:32,2001-03-16,1.584,0.0002
47024_stk,7512343.979,4687370.548,633.178,|47024,0.014,0.022,14:12:07,2001-03-16,1.411,0.00047024
31148_stk,7512380.812,4687361.168,631.608,|31148,0.022,0.031,14:13:28,2001-03-16,1.112,0.00031148
47023_stk,7512412.478,4687355.475,629.974,|47023,0.021,0.027,14:14:45,2001-03-16,1.123,0.00047023
